master_release,path,dominant_r,dominant_g,dominant_b,gender,age,dominant_race,emotion,Blues,Brass & Military,Children's,Classical,Electronic,"Folk, World, & Country",Funk&Soul,Hip Hop,Jazz,Latin,Non-Music,Pop,Reggae,Rock,Stage & Screen
16825,Funk&Soul\16825.jpeg,128,111,106,Man,29,middle eastern,"{'angry': 0.07694165564539467, 'disgust': 3.271033361520755e-08, 'fear': 0.8323678311626811, 'happy': 8.23007722080214, 'sad': 0.2943843778600918, 'surprise': 3.8133083321635923, 'neutral': 86.75292055326227}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170810,Funk&Soul\170810.jpeg,118,80,85,Man,27,latino hispanic,"{'angry': 0.006646469806203681, 'disgust': 2.9507955134620053e-13, 'fear': 0.27609622820295265, 'happy': 2.6848555202875026e-05, 'sad': 0.25085107521570177, 'surprise': 2.5151657257271106e-08, 'neutral': 99.46637746491298}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171617,Funk&Soul\171617.jpeg,51,47,60,Man,46,black,"{'angry': 0.006193361332407221, 'disgust': 4.8637533074397804e-12, 'fear': 0.00036407209336175583, 'happy': 0.7379386108368635, 'sad': 19.021019339561462, 'surprise': 9.321821536900643e-07, 'neutral': 80.2344799041748}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171737,Funk&Soul\171737.jpeg,62,50,43,Woman,25,black,"{'angry': 0.007011923190414749, 'disgust': 2.0811827556140895e-08, 'fear': 0.547730810838245, 'happy': 0.00010333717360062108, 'sad': 1.8392180694081701, 'surprise': 1.603278811767304e-05, 'neutral': 97.60592012334823}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17404,Funk&Soul\17404.jpeg,64,47,36,Man,33,white,"{'angry': 0.02305540999994382, 'disgust': 1.1437355774327779e-10, 'fear': 1.5842560928589458e-06, 'happy': 99.93744493276537, 'sad': 0.01585349193378634, 'surprise': 4.0196000066203114e-08, 'neutral': 0.02364040565353639}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174147,Funk&Soul\174147.jpeg,139,78,42,Woman,28,white,"{'angry': 0.17624996835365891, 'disgust': 2.1233711677837164e-06, 'fear': 0.4733163397759199, 'happy': 11.210784316062927, 'sad': 21.030311286449432, 'surprise': 8.308606425089238e-05, 'neutral': 67.10925102233887}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176028,Funk&Soul\176028.jpeg,53,48,47,Woman,29,white,"{'angry': 0.8634385750816554, 'disgust': 1.3270281567929347e-06, 'fear': 6.3985236166147725, 'happy': 0.012923107800686544, 'sad': 27.106437338165918, 'surprise': 0.004269883138169573, 'neutral': 65.61441011600616}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177013,Funk&Soul\177013.jpeg,164,121,98,Man,26,black,"{'angry': 1.2273223106898605e-05, 'disgust': 7.576693224571271e-12, 'fear': 0.00193410009750881, 'happy': 99.99623298689926, 'sad': 0.0010258985326194556, 'surprise': 3.389241194454715e-06, 'neutral': 0.0007835835252027575}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177014,Funk&Soul\177014.jpeg,148,132,59,Man,24,black,"{'angry': 1.2425246016355827e-07, 'disgust': 1.2508735207381685e-18, 'fear': 2.6629952843560493e-07, 'happy': 99.41598183918215, 'sad': 2.1800643758755568e-09, 'surprise': 0.5839577645560784, 'neutral': 5.475086966152413e-05}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181936,Funk&Soul\181936.jpeg,188,77,60,Man,30,black,"{'angry': 0.010533493332332, 'disgust': 2.972944557200208e-07, 'fear': 0.0046155120799085125, 'happy': 7.243528962135315, 'sad': 0.1520237885415554, 'surprise': 0.0038289970689220354, 'neutral': 92.58546829223633}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182951,Funk&Soul\182951.jpeg,138,79,65,Man,43,middle eastern,"{'angry': 27.82471477985382, 'disgust': 8.610528956509711e-09, 'fear': 0.0006752970421075588, 'happy': 0.003140479020657949, 'sad': 1.1012076400220394, 'surprise': 0.006847298936918378, 'neutral': 71.0634171962738}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182971,Funk&Soul\182971.jpeg,174,166,150,Man,28,black,"{'angry': 0.06098523736000061, 'disgust': 1.9452245370032983e-08, 'fear': 0.03843711456283927, 'happy': 0.0012695496479864232, 'sad': 0.3702788846567273, 'surprise': 0.0003562772917575785, 'neutral': 99.52867031097412}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183077,Funk&Soul\183077.jpeg,58,56,52,Man,31,asian,"{'angry': 12.998084723949432, 'disgust': 0.05322466604411602, 'fear': 4.755490645766258, 'happy': 23.61796349287033, 'sad': 20.114949345588684, 'surprise': 0.152484979480505, 'neutral': 38.307806849479675}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183730,Funk&Soul\183730.jpeg,108,65,43,Man,27,asian,"{'angry': 44.79668202439761, 'disgust': 3.4882232113810527, 'fear': 6.990916938672431, 'happy': 0.6001144863528626, 'sad': 38.23504290163005, 'surprise': 0.7234990199954486, 'neutral': 5.165519322094998}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185732,Funk&Soul\185732.jpeg,97,72,62,Man,29,black,"{'angry': 0.024324456171598285, 'disgust': 0.0003161449967592489, 'fear': 0.000672089390718611, 'happy': 86.10206246376038, 'sad': 0.07488545961678028, 'surprise': 0.012638501357287169, 'neutral': 13.785101473331451}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187413,Funk&Soul\187413.jpeg,97,64,56,Man,32,latino hispanic,"{'angry': 47.6191908121109, 'disgust': 0.8342648856341839, 'fear': 35.326582193374634, 'happy': 0.21934646647423506, 'sad': 14.46959525346756, 'surprise': 0.12078945292159915, 'neutral': 1.4102373272180557}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189138,Funk&Soul\189138.jpeg,100,110,112,Man,29,middle eastern,"{'angry': 0.6039695348590612, 'disgust': 0.13106983387842774, 'fear': 28.476962447166443, 'happy': 0.5710831843316555, 'sad': 7.726066559553146, 'surprise': 10.3829525411129, 'neutral': 52.10790038108826}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189196,Funk&Soul\189196.jpeg,180,164,139,Man,23,black,"{'angry': 0.005769097697339021, 'disgust': 1.0163923036543565e-06, 'fear': 0.0003237295459257439, 'happy': 97.32972979545593, 'sad': 2.205977216362953, 'surprise': 0.00011464644558145665, 'neutral': 0.45808819122612476}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190386,Funk&Soul\190386.jpeg,118,70,80,Man,27,asian,"{'angry': 1.1189301498234272, 'disgust': 0.002696629053389188, 'fear': 81.00522756576538, 'happy': 0.19000234315171838, 'sad': 1.163855567574501, 'surprise': 4.609967023134232, 'neutral': 11.9093157351017}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195029,Funk&Soul\195029.jpeg,244,53,52,Man,41,asian,"{'angry': 0.022923612964081075, 'disgust': 3.4561199171701533e-10, 'fear': 8.950752318303792e-07, 'happy': 99.97084736476509, 'sad': 0.0001653538303555772, 'surprise': 1.1313483444270783e-08, 'neutral': 0.006062017195800506}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195265,Funk&Soul\195265.jpeg,225,221,214,Woman,31,middle eastern,"{'angry': 1.7532521858811378, 'disgust': 5.514959866559366e-06, 'fear': 0.7587849162518978, 'happy': 0.27086755726486444, 'sad': 2.3612458258867264, 'surprise': 0.0009278398465539794, 'neutral': 94.85491514205933}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1963360,Funk&Soul\1963360.jpeg,146,135,145,Man,39,black,"{'angry': 1.5640997328817685, 'disgust': 1.1864139711716016e-06, 'fear': 1.9966305492300123, 'happy': 1.7896528491170913, 'sad': 0.24739542587968266, 'surprise': 1.0456344736000582, 'neutral': 93.35658510664612}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196388,Funk&Soul\196388.jpeg,77,90,103,Woman,27,asian,"{'angry': 2.2993365302681923, 'disgust': 4.0638237219781104e-08, 'fear': 1.4530649408698082, 'happy': 1.1806300841271877, 'sad': 26.37355923652649, 'surprise': 3.9759240166858945e-05, 'neutral': 68.6933696269989}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196421,Funk&Soul\196421.jpeg,107,90,83,Woman,32,white,"{'angry': 1.23487620129481e-07, 'disgust': 1.1661549818246103e-11, 'fear': 0.000116656519821845, 'happy': 77.72438526153564, 'sad': 0.0003862445737468079, 'surprise': 0.05334666348062456, 'neutral': 22.22175896167755}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201027,Funk&Soul\201027.jpeg,55,50,52,Man,24,black,"{'angry': 12.415914237499237, 'disgust': 5.329616609150989e-09, 'fear': 0.0026781472115544602, 'happy': 70.1314389705658, 'sad': 16.175231337547302, 'surprise': 8.412737884100352e-05, 'neutral': 1.274657342582941}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010673,Funk&Soul\2010673.jpeg,168,130,89,Man,29,asian,"{'angry': 15.526999533176422, 'disgust': 0.029042348614893854, 'fear': 53.428417444229126, 'happy': 1.3960217125713825, 'sad': 21.075935661792755, 'surprise': 0.6850266829133034, 'neutral': 7.858557999134064}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201118,Funk&Soul\201118.jpeg,158,142,118,Man,36,black,"{'angry': 0.002158956340281293, 'disgust': 1.9591339661673146e-07, 'fear': 0.00022378828816727037, 'happy': 92.84161925315857, 'sad': 0.012972825788892806, 'surprise': 0.0005131023044668837, 'neutral': 7.1425169706344604}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2081659,Funk&Soul\2081659.jpeg,81,83,74,Man,32,indian,"{'angry': 0.12441802537068725, 'disgust': 0.00023778566173859872, 'fear': 0.28380067087709904, 'happy': 79.40993309020996, 'sad': 1.8959032371640205, 'surprise': 0.5175916478037834, 'neutral': 17.768116295337677}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2083201,Funk&Soul\2083201.jpeg,115,105,97,Man,27,white,"{'angry': 0.691205676865916, 'disgust': 0.0002891430712673176, 'fear': 0.02437096263490767, 'happy': 97.8295205729914, 'sad': 0.04714721570948307, 'surprise': 0.1893816861514262, 'neutral': 1.2180840391268752}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208441,Funk&Soul\208441.jpeg,190,140,131,Man,29,black,"{'angry': 0.0025152548594994575, 'disgust': 2.3098281609712004e-08, 'fear': 0.00012165279074237087, 'happy': 99.46214553488169, 'sad': 0.1171424589093005, 'surprise': 9.831891833839894e-05, 'neutral': 0.41798597830450407}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212735,Funk&Soul\212735.jpeg,117,116,100,Man,29,middle eastern,"{'angry': 0.6233640480786562, 'disgust': 0.004272389196557924, 'fear': 44.509029388427734, 'happy': 0.4117707721889019, 'sad': 12.98736035823822, 'surprise': 0.027013200451619923, 'neutral': 41.43718779087067}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2157619,Funk&Soul\2157619.jpeg,73,68,67,Man,26,black,"{'angry': 0.000470807481178781, 'disgust': 1.4978072025769217e-15, 'fear': 0.18509929068386555, 'happy': 1.6660697710335626e-06, 'sad': 0.6847485434263945, 'surprise': 0.00018815146631823154, 'neutral': 99.12949204444885}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2163742,Funk&Soul\2163742.jpeg,109,125,137,Man,23,asian,"{'angry': 0.0005137459993420634, 'disgust': 2.2569710544928512e-07, 'fear': 0.0038599657273152843, 'happy': 85.60851216316223, 'sad': 0.035728549119085073, 'surprise': 0.0005747359864471946, 'neutral': 14.350810647010803}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2219524,Funk&Soul\2219524.jpeg,111,85,81,Man,33,white,"{'angry': 13.8093584066247, 'disgust': 0.43609619877315753, 'fear': 35.88628982819854, 'happy': 30.827476431576994, 'sad': 18.651182571123993, 'surprise': 8.379272389123794e-05, 'neutral': 0.3895187284138041}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2238547,Funk&Soul\2238547.jpeg,108,122,146,Man,42,asian,"{'angry': 1.0330767707955602e-05, 'disgust': 1.5053876114418108e-12, 'fear': 0.0001497187099630537, 'happy': 23.998500406742096, 'sad': 0.000410569600717281, 'surprise': 6.954908826628525e-05, 'neutral': 76.00086331367493}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2246227,Funk&Soul\2246227.jpeg,132,147,148,Man,30,white,"{'angry': 96.49650454521179, 'disgust': 1.075147881834937e-06, 'fear': 0.0029101245672791265, 'happy': 0.06710639572702348, 'sad': 1.3978485949337482, 'surprise': 0.00022358376554620918, 'neutral': 2.0354023203253746}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2246293,Funk&Soul\2246293.jpeg,120,108,109,Man,24,white,"{'angry': 1.4418723159881353e-08, 'disgust': 2.3675646210554013e-17, 'fear': 43.91709268093109, 'happy': 2.4483396643404376e-06, 'sad': 0.0003151382088617538, 'surprise': 56.08110427856445, 'neutral': 0.0014874900443828665}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22513,Funk&Soul\22513.jpeg,101,88,89,Man,30,black,"{'angry': 0.17751120030879974, 'disgust': 2.3223080347634095e-06, 'fear': 0.2193231601268053, 'happy': 0.034224288538098335, 'sad': 1.1977562680840492, 'surprise': 0.0016798248907434754, 'neutral': 98.36950302124023}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225727,Funk&Soul\225727.jpeg,147,101,100,Man,25,white,"{'angry': 0.9322193451225758, 'disgust': 0.00012390811434670468, 'fear': 1.655956543982029, 'happy': 0.016170732851605862, 'sad': 36.97009980678558, 'surprise': 0.000101306443411886, 'neutral': 60.42532920837402}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2287837,Funk&Soul\2287837.jpeg,185,174,174,Woman,34,latino hispanic,"{'angry': 1.4710853807628155, 'disgust': 0.002206590033893008, 'fear': 1.280936412513256, 'happy': 0.032885620021261275, 'sad': 9.456338733434677, 'surprise': 0.0003142047717119567, 'neutral': 87.75623440742493}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2287864,Funk&Soul\2287864.jpeg,104,102,106,Man,22,black,"{'angry': 0.3653177060186863, 'disgust': 3.533902347591404e-13, 'fear': 0.00012901061836601002, 'happy': 0.0487814744701609, 'sad': 0.19863739144057035, 'surprise': 6.047799843145185e-05, 'neutral': 99.3870735168457}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2336,Funk&Soul\2336.jpeg,129,117,117,Man,28,white,"{'angry': 0.14368928420149873, 'disgust': 9.334442576360691e-05, 'fear': 96.34977026584502, 'happy': 0.0062859784303184235, 'sad': 3.1303368502453743, 'surprise': 0.21216040276313988, 'neutral': 0.15766332374801353}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234768,Funk&Soul\234768.jpeg,91,92,103,Man,30,black,"{'angry': 0.01410388940712437, 'disgust': 1.15208136364231e-06, 'fear': 2.418242388557701e-05, 'happy': 68.70974898338318, 'sad': 0.018636960885487497, 'surprise': 0.003157687751809135, 'neutral': 31.25433325767517}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2355142,Funk&Soul\2355142.jpeg,110,118,111,Man,40,black,"{'angry': 4.6574599604422786e-15, 'disgust': 6.318968323444122e-27, 'fear': 3.255962388593048e-07, 'happy': 100.0, 'sad': 1.759153760161336e-09, 'surprise': 2.8054325529325297e-08, 'neutral': 5.479975140332272e-07}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2375386,Funk&Soul\2375386.jpeg,167,129,88,Man,23,black,"{'angry': 0.32230170502076777, 'disgust': 8.79367853213411e-08, 'fear': 0.10831570898388082, 'happy': 96.42917492563575, 'sad': 0.00023021035766493332, 'surprise': 3.102928584988629, 'neutral': 0.03704718476722001}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2388856,Funk&Soul\2388856.jpeg,154,108,71,Woman,29,white,"{'angry': 0.09381668642163277, 'disgust': 0.08857182692736387, 'fear': 47.44556248188019, 'happy': 47.26935029029846, 'sad': 1.5461127273738384, 'surprise': 0.011723765055648983, 'neutral': 3.5448651760816574}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2390053,Funk&Soul\2390053.jpeg,169,115,101,Man,37,white,"{'angry': 0.0877588742721229, 'disgust': 0.00012069037058529671, 'fear': 0.29737023921999206, 'happy': 0.018037172380143837, 'sad': 95.56404299307383, 'surprise': 0.0003091332387327492, 'neutral': 4.032361243052631}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248857,Funk&Soul\248857.jpeg,79,95,85,Man,32,black,"{'angry': 2.264273539185524, 'disgust': 0.000246016975324892, 'fear': 9.094734489917755, 'happy': 0.0008182637429854367, 'sad': 84.33390855789185, 'surprise': 0.0036951627407688648, 'neutral': 4.302320256829262}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250492,Funk&Soul\250492.jpeg,72,78,65,Man,24,indian,"{'angry': 14.721092581748962, 'disgust': 0.07995925261639059, 'fear': 24.714280664920807, 'happy': 0.0339949649060145, 'sad': 41.120776534080505, 'surprise': 0.06938839796930552, 'neutral': 19.260506331920624}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26527,Funk&Soul\26527.jpeg,83,115,117,Woman,32,black,"{'angry': 2.3930073211886338e-05, 'disgust': 1.2642615776766266e-13, 'fear': 0.005405665433499962, 'happy': 0.0003975859272031812, 'sad': 0.048880570102483034, 'surprise': 0.0018626722521730699, 'neutral': 99.94342923164368}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26581,Funk&Soul\26581.jpeg,162,177,185,Man,27,white,"{'angry': 0.10854859137907624, 'disgust': 7.751770780828338e-07, 'fear': 97.60806560516357, 'happy': 3.558756418442499e-05, 'sad': 0.9361503645777702, 'surprise': 0.00115966549856239, 'neutral': 1.3460383750498295}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276660,Funk&Soul\276660.jpeg,120,111,107,Man,31,asian,"{'angry': 3.94937249570404e-08, 'disgust': 9.708558233739598e-14, 'fear': 1.0454096789624945e-09, 'happy': 98.95398020744324, 'sad': 1.371623925550125e-07, 'surprise': 4.794257080220632e-06, 'neutral': 1.04601439088583}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282748,Funk&Soul\282748.jpeg,104,73,56,Woman,29,black,"{'angry': 12.772606313228607, 'disgust': 2.3936541992952698e-05, 'fear': 5.65146878361702, 'happy': 0.0013382095858105458, 'sad': 31.600400805473328, 'surprise': 0.010310488869436085, 'neutral': 49.96384680271149}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288263,Funk&Soul\288263.jpeg,95,53,50,Man,27,middle eastern,"{'angry': 0.25364306404549264, 'disgust': 0.0011647350914536937, 'fear': 0.11109434497546225, 'happy': 2.3929306800920176, 'sad': 0.8992203115952201, 'surprise': 0.22204982974677262, 'neutral': 96.11989832639088}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292234,Funk&Soul\292234.jpeg,121,78,74,Man,30,black,"{'angry': 0.05900523271163014, 'disgust': 3.58848019598165e-07, 'fear': 0.058032332520802914, 'happy': 95.80386927081713, 'sad': 0.44042504730224047, 'surprise': 0.020220916985275807, 'neutral': 3.618436992950798}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34121,Funk&Soul\34121.jpeg,122,85,47,Man,28,black,"{'angry': 0.39732523768098577, 'disgust': 1.248094702040541e-07, 'fear': 3.0154318529815483e-05, 'happy': 1.5585171987722635, 'sad': 1.3506210282815116, 'surprise': 4.508200375266297e-05, 'neutral': 96.69346193632256}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35117,Funk&Soul\35117.jpeg,86,49,50,Woman,29,white,"{'angry': 1.3322324492037296, 'disgust': 1.11671333513641e-05, 'fear': 0.362667441368103, 'happy': 0.25056409649550915, 'sad': 1.840546354651451, 'surprise': 0.0021743875549873337, 'neutral': 96.21180295944214}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375716,Funk&Soul\375716.jpeg,180,168,167,Man,26,white,"{'angry': 1.517747901380062, 'disgust': 0.002546518408053089, 'fear': 0.05088851903565228, 'happy': 0.00017179467022288009, 'sad': 0.00022516244371217908, 'surprise': 98.42720031738281, 'neutral': 0.0012210430213599466}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37829,Funk&Soul\37829.jpeg,105,111,111,Man,34,black,"{'angry': 0.19943758379667997, 'disgust': 8.584247979115389e-07, 'fear': 0.15501026064157486, 'happy': 0.020201047300361097, 'sad': 31.9732666015625, 'surprise': 1.3912531926507654e-05, 'neutral': 67.65207052230835}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37973,Funk&Soul\37973.jpeg,57,52,78,Man,29,white,"{'angry': 36.48793697357178, 'disgust': 4.489456983253204e-10, 'fear': 0.21373687777668238, 'happy': 0.11010292218998075, 'sad': 7.682323455810547, 'surprise': 6.248215527193679e-05, 'neutral': 55.505841970443726}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409079,Funk&Soul\409079.jpeg,190,142,97,Man,24,asian,"{'angry': 0.0006221823241503444, 'disgust': 8.396416895095626e-07, 'fear': 0.0005625593075819779, 'happy': 99.87516403198242, 'sad': 0.007352029933826998, 'surprise': 0.0002808804083542782, 'neutral': 0.1160179846920073}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41080,Funk&Soul\41080.jpeg,145,134,123,Man,21,asian,"{'angry': 1.378790826057294, 'disgust': 3.2579713480607283e-06, 'fear': 5.024451616341068, 'happy': 0.0003704850756186896, 'sad': 87.63329835334997, 'surprise': 1.7405924467247434e-05, 'neutral': 5.963069166310926}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41127,Funk&Soul\41127.jpeg,129,122,123,Man,27,black,"{'angry': 4.929133877158165, 'disgust': 0.2631921321153641, 'fear': 8.55177640914917, 'happy': 20.301060378551483, 'sad': 15.491122007369995, 'surprise': 0.13986675767228007, 'neutral': 50.32385587692261}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41244,Funk&Soul\41244.jpeg,152,149,134,Woman,31,latino hispanic,"{'angry': 0.4008508526295932, 'disgust': 0.011268990727807774, 'fear': 0.6025319812465895, 'happy': 20.16503633052327, 'sad': 54.14589370166622, 'surprise': 0.0003198913609270678, 'neutral': 24.674096684104008}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417233,Funk&Soul\417233.jpeg,123,129,129,Man,30,black,"{'angry': 1.3877391815185547, 'disgust': 4.308493828375504e-06, 'fear': 0.024823425337672234, 'happy': 0.004311747761676088, 'sad': 8.42694416642189, 'surprise': 0.00010803868235598202, 'neutral': 90.15606641769409}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41771,Funk&Soul\41771.jpeg,74,75,78,Man,26,latino hispanic,"{'angry': 1.6554392874240875, 'disgust': 0.00012927964689879445, 'fear': 0.8512337692081928, 'happy': 0.05067837773822248, 'sad': 3.4612633287906647, 'surprise': 0.0014598598681914154, 'neutral': 93.97979378700256}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44204,Funk&Soul\44204.jpeg,108,103,101,Man,28,black,"{'angry': 1.0948370584651301, 'disgust': 0.00047821600917880345, 'fear': 0.8320014984311459, 'happy': 1.1519596422564558, 'sad': 5.086536566798277, 'surprise': 0.05180561019211831, 'neutral': 91.78238413123896}",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
